Namespace,Pod_Name,Phase,Node,Effective_CPU_Request_Cores,Effective_Memory_Request_GiB,Container_Count,InitContainer_Count,Controller
"openshift-logging","lokistack-querier-6f67f687bb-m2nqz","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-m44sp","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-m4nvn","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-m6p9g","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-m6q6x","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-m7pmn","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-m8kd7","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-m8wv5","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-mb4nj","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-mb9c5","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-mbkvf","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-mbw2k","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-mf27g","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-mffj9","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-mg2xb","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-mhs2k","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-mj6f9","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-mj8cm","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-mjfcd","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-mkmr8","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-ml8pd","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-mlgkc","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-mmzdt","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-mnlj2","Failed","bab-dev-aro-01-zm4qv-worker-swec-01-h4skf","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-mrh2k","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-mrscf","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-msdnv","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-mtvzb","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-mwfzp","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-mx2j5","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-mxhpg","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-mz7gt","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-mznjf","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-mzx5q","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-n28cg","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-n2jm4","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-n2kbp","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-n4fjj","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-n5649","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-n922h","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-n9ppm","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nbr2t","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nbszn","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nbtww","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nbvc5","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nfwmq","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-ngknb","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-ngx2v","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nh26d","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nhhnn","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nj6z6","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-njbc2","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nl7zr","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nld4g","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nlf27","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nn54d","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nqnpm","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nr5q2","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nrjcx","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nrqfm","Running","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nsf7w","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nsnh8","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nswgk","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nt6g5","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nt6rs","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-ntpdr","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nvth6","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nvzml","Failed","bab-dev-aro-01-zm4qv-worker-swec-01-h4skf","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nwtq7","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nwwbh","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nwz8b","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-nzmvd","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-p2l88","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-p4fkc","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-p4nph","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-p4r2t","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-p59jh","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-p6frv","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-p6lc4","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-p7hbl","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-p9knz","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-pbgns","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-pbk8n","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-pbmlx","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-pbsvj","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-pd4kc","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-pfffw","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-pg4kh","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-pgfl5","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-pgrh8","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-phr6z","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-pjhm7","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-pl2pn","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-pltvq","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-pm4j2","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-pmv6k","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-ppggg","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-pqsmj","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-pr9wj","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-prwn4","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-przm6","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-pt2th","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-pvbzz","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-pvfwq","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-pwlmf","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-pxdpb","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-pzcrn","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-q2g84","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-q2nf4","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-q2qnw","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-q4mkb","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-q4xt2","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-q52mp","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-q5dcf","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-q5pmv","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-q62pl","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-q64cb","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-q6fsx","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-q6g6k","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-q7xpr","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-q7zd9","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-q8hp8","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-qb2nh","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-qb6j4","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-qbf9r","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-qcm6c","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-qd7wx","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-qfvmp","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-qfxzm","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-qgrj5","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-qhmcv","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-qjcsn","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-ql7k4","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-qlbnq","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-qldt4","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-qm9fc","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-qnhh9","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-qpdbf","Failed","bab-dev-aro-01-zm4qv-worker-swec-07-48zfr","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-qpdfv","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-qs96b","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
"openshift-logging","lokistack-querier-6f67f687bb-qt5l4","Failed","bab-dev-aro-01-zm4qv-worker-swec-03-pdt28","1.5","3","1","0","ReplicaSet/lokistack-querier-6f67f687bb"
